index,epoch,r@1,r@2,r@4,r@8,NMI,lr,scl_x,scl_p,sz_emb,seed,edition,torch version,batch,train_classes,eval_classes
81,14,0.3681634031060095,0.4922349763673194,0.6078663065496286,0.7159014179608373,0.5127648055164533,1,1.0,1.0,64,6,1,1.1.0,32.0,"[0, 100]","[100, 200]"
81,15,0.3536461850101283,0.4694463200540176,0.600270087778528,0.7101620526671168,0.511059437623088,1,1.0,1.0,64,6,1,1.1.0,32.0,"[0, 100]","[100, 200]"
81,16,0.3538149898717083,0.4682646860229575,0.5921674544226874,0.7067859554355166,0.508850749742214,1,1.0,1.0,64,6,1,1.1.0,32.0,"[0, 100]","[100, 200]"
81,17,0.35820391627278864,0.4826130992572586,0.599594868332208,0.7104996623902768,0.5152300458320378,1,1.0,1.0,64,6,1,1.1.0,32.0,"[0, 100]","[100, 200]"
81,18,0.3570222822417285,0.4603308575286969,0.5779878460499662,0.699696151249156,0.5044823809464064,1,1.0,1.0,64,6,1,1.1.0,32.0,"[0, 100]","[100, 200]"
81,19,0.33575286968264684,0.4564483457123565,0.5854152599594868,0.6961512491559757,0.500325843331722,1,1.0,1.0,64,6,1,1.1.0,32.0,"[0, 100]","[100, 200]"
81,20,0.3553342336259284,0.4743416610398379,0.5960499662390277,0.7062795408507765,0.5118332744687607,1,1.0,1.0,64,6,1,1.1.0,32.0,"[0, 100]","[100, 200]"
81,21,0.33963538149898714,0.449527346387576,0.5680283592167454,0.6816340310600946,0.4944045095429174,1,1.0,1.0,64,6,1,1.1.0,32.0,"[0, 100]","[100, 200]"
81,22,0.3462187711006077,0.4588116137744767,0.5838960162052668,0.6926063470627954,0.5051252429399946,1,1.0,1.0,64,6,1,1.1.0,32.0,"[0, 100]","[100, 200]"
81,23,0.33254557731262663,0.4486833220796759,0.5666779203241054,0.6811276164753545,0.4936524396346009,1,1.0,1.0,64,6,1,1.1.0,32.0,"[0, 100]","[100, 200]"
81,24,0.33558406482106684,0.4596556380823768,0.5832207967589467,0.6983457123565159,0.5004173727191279,1,1.0,1.0,64,6,1,1.1.0,32.0,"[0, 100]","[100, 200]"
81,25,0.3195476029709656,0.4338284942606347,0.5619513841998649,0.6745442268737339,0.4899374862497088,1,1.0,1.0,64,6,1,1.1.0,32.0,"[0, 100]","[100, 200]"
81,26,0.3399729912221472,0.4515530047265362,0.5719108710330858,0.6792707629979743,0.4949854786137105,1,1.0,1.0,64,6,1,1.1.0,32.0,"[0, 100]","[100, 200]"
81,27,0.3352464550979068,0.4471640783254558,0.5725860904794058,0.687879810938555,0.4932615790582578,1,1.0,1.0,64,6,1,1.1.0,32.0,"[0, 100]","[100, 200]"
81,28,0.31819716407832543,0.4296083727211344,0.5479405806887239,0.6649223497636731,0.4828085207294894,1,1.0,1.0,64,6,1,1.1.0,32.0,"[0, 100]","[100, 200]"
81,29,0.30722484807562456,0.4071573261309926,0.5265023632680621,0.6424713031735314,0.4637302630759884,1,1.0,1.0,64,6,1,1.1.0,32.0,"[0, 100]","[100, 200]"
81,30,0.3262997974341661,0.4343349088453747,0.5654962862930453,0.6777515192437542,0.4927800445491544,1,1.0,1.0,64,6,1,1.1.0,32.0,"[0, 100]","[100, 200]"
81,31,0.3195476029709656,0.4279203241053343,0.5479405806887239,0.662052667116813,0.481229472343386,1,1.0,1.0,64,6,1,1.1.0,32.0,"[0, 100]","[100, 200]"
81,32,0.31330182309250504,0.4225185685347738,0.5418636056718433,0.6588453747467927,0.4793216581258532,1,1.0,1.0,64,6,1,1.1.0,32.0,"[0, 100]","[100, 200]"
81,33,0.31330182309250504,0.4220121539500338,0.5442268737339635,0.6607022282241729,0.4848816368953885,1,1.0,1.0,64,6,1,1.1.0,32.0,"[0, 100]","[100, 200]"
81,34,0.3168467251856853,0.4264010803511141,0.5467589466576638,0.6628966914247131,0.4860238323290028,1,1.0,1.0,64,6,1,1.1.0,32.0,"[0, 100]","[100, 200]"
81,35,0.30722484807562456,0.42302498311951386,0.537643484132343,0.650405131667792,0.4781847011308951,1,1.0,1.0,64,6,1,1.1.0,32.0,"[0, 100]","[100, 200]"
81,36,0.3107697501688049,0.4206617150573936,0.5449020931802836,0.6571573261309925,0.4810960073173578,1,1.0,1.0,64,6,1,1.1.0,32.0,"[0, 100]","[100, 200]"
81,37,0.3097569209993248,0.4238690074274139,0.5410195813639432,0.6547940580688724,0.4828194137151949,1,1.0,1.0,64,6,1,1.1.0,32.0,"[0, 100]","[100, 200]"
81,38,0.31431465226198513,0.4188048615800135,0.5361242403781229,0.6485482781904118,0.4769103551548553,1,1.0,1.0,64,6,1,1.1.0,32.0,"[0, 100]","[100, 200]"
81,39,0.3212356515867657,0.4262322754895341,0.5460837272113437,0.6659351789331532,0.4833906707513219,1,1.0,1.0,64,6,1,1.1.0,32.0,"[0, 100]","[100, 200]"
82,0,0.4424375422012154,0.5759621877110059,0.7022282241728561,0.8075624577987845,0.5545546881859139,1,1.0,1.0,64,6,1,1.1.0,128.0,"[0, 100]","[100, 200]"
82,1,0.4701215395003376,0.6034773801485482,0.7228224172856178,0.8210668467251857,0.5788918670251735,1,1.0,1.0,64,6,1,1.1.0,128.0,"[0, 100]","[100, 200]"
82,2,0.4741728561782579,0.6041525995948683,0.7218095881161377,0.8161715057393653,0.5843226672021808,1,1.0,1.0,64,6,1,1.1.0,128.0,"[0, 100]","[100, 200]"
82,3,0.4809250506414585,0.6046590141796083,0.7196151249155975,0.8151586765698852,0.5887931463391647,1,1.0,1.0,64,6,1,1.1.0,128.0,"[0, 100]","[100, 200]"
82,4,0.4849763673193788,0.6223835246455098,0.7314314652261985,0.8276502363268062,0.5891643835591971,1,1.0,1.0,64,6,1,1.1.0,128.0,"[0, 100]","[100, 200]"
82,5,0.4821066846725186,0.6090479405806887,0.7228224172856178,0.8187035786630655,0.5899136744686315,1,1.0,1.0,64,6,1,1.1.0,128.0,"[0, 100]","[100, 200]"
82,6,0.4979743416610398,0.6250844024307901,0.7348075624577988,0.8249493585415258,0.5982452376464727,1,1.0,1.0,64,6,1,1.1.0,128.0,"[0, 100]","[100, 200]"
82,7,0.4907157326130993,0.6178257933828494,0.7283929777177582,0.8178595543551654,0.5932258820115273,1,1.0,1.0,64,6,1,1.1.0,128.0,"[0, 100]","[100, 200]"
82,8,0.4891964888588791,0.6190074274139096,0.7270425388251182,0.8195476029709655,0.5909443881723373,1,1.0,1.0,64,6,1,1.1.0,128.0,"[0, 100]","[100, 200]"
82,9,0.4800810263335584,0.6029709655638082,0.7194463200540175,0.8141458474004052,0.5890885827275125,1,1.0,1.0,64,6,1,1.1.0,128.0,"[0, 100]","[100, 200]"
82,10,0.4924037812288994,0.6139432815665091,0.7246792707629979,0.8148210668467252,0.5950956173613221,1,1.0,1.0,64,6,1,1.1.0,128.0,"[0, 100]","[100, 200]"
82,11,0.4912221471978393,0.6205266711681297,0.7327819041188386,0.8168467251856854,0.5989251531132552,1,1.0,1.0,64,6,1,1.1.0,128.0,"[0, 100]","[100, 200]"
82,12,0.4794058068872383,0.6083727211343687,0.7155638082376773,0.8070560432140446,0.587198422215499,1,1.0,1.0,64,6,1,1.1.0,128.0,"[0, 100]","[100, 200]"
82,13,0.4819378798109386,0.6022957461174882,0.7189399054692776,0.8127954085077651,0.5914317779611663,1,1.0,1.0,64,6,1,1.1.0,128.0,"[0, 100]","[100, 200]"
82,14,0.4839635381498987,0.6058406482106685,0.7202903443619176,0.8163403106009454,0.5877278794202582,1,1.0,1.0,64,6,1,1.1.0,128.0,"[0, 100]","[100, 200]"
82,15,0.4802498311951384,0.6076975016880486,0.7177582714382175,0.8156650911546253,0.5900651531532332,1,1.0,1.0,64,6,1,1.1.0,128.0,"[0, 100]","[100, 200]"
82,16,0.4787305874409183,0.6080351114112087,0.7140445644834571,0.8102633355840648,0.5827734596671773,1,1.0,1.0,64,6,1,1.1.0,128.0,"[0, 100]","[100, 200]"
82,17,0.4810938555030385,0.6034773801485482,0.712525320729237,0.8114449696151249,0.5894472427705069,1,1.0,1.0,64,6,1,1.1.0,128.0,"[0, 100]","[100, 200]"
82,18,0.4777177582714382,0.6088791357191087,0.7148885887913572,0.8067184334908846,0.5891677491141802,1,1.0,1.0,64,6,1,1.1.0,128.0,"[0, 100]","[100, 200]"
82,19,0.4723160027008778,0.5984132343011479,0.7050979068197164,0.8028359216745442,0.5813126003913475,1,1.0,1.0,64,6,1,1.1.0,128.0,"[0, 100]","[100, 200]"
82,20,0.4761985145172181,0.599257258609048,0.7115124915597569,0.8038487508440243,0.583736623608928,1,1.0,1.0,64,6,1,1.1.0,128.0,"[0, 100]","[100, 200]"
82,21,0.4780553679945983,0.6017893315327482,0.7113436866981769,0.7949020931802836,0.5812594402638691,1,1.0,1.0,64,6,1,1.1.0,128.0,"[0, 100]","[100, 200]"
82,22,0.4704591492234976,0.5891289669142471,0.7071235651586766,0.8055367994598245,0.5843085286924455,1,1.0,1.0,64,6,1,1.1.0,128.0,"[0, 100]","[100, 200]"
82,23,0.4794058068872383,0.5984132343011479,0.7089804186360568,0.8084064821066846,0.5842005887269921,1,1.0,1.0,64,6,1,1.1.0,128.0,"[0, 100]","[100, 200]"
82,24,0.4763673193787981,0.599257258609048,0.7103308575286968,0.8087440918298447,0.5847134790829083,1,1.0,1.0,64,6,1,1.1.0,128.0,"[0, 100]","[100, 200]"
82,25,0.4684334908845375,0.5918298446995274,0.7076299797434166,0.8038487508440243,0.5790339292993311,1,1.0,1.0,64,6,1,1.1.0,128.0,"[0, 100]","[100, 200]"
82,26,0.4718095881161378,0.5889601620526671,0.7027346387575962,0.8018230925050641,0.5822171292984876,1,1.0,1.0,64,6,1,1.1.0,128.0,"[0, 100]","[100, 200]"
82,27,0.475354490209318,0.5896353814989872,0.699696151249156,0.7947332883187036,0.5827891888437523,1,1.0,1.0,64,6,1,1.1.0,128.0,"[0, 100]","[100, 200]"
82,28,0.4667454422687373,0.587440918298447,0.7017218095881161,0.7997974341661039,0.576579081671321,1,1.0,1.0,64,6,1,1.1.0,128.0,"[0, 100]","[100, 200]"
82,29,0.4659014179608373,0.5948683322079676,0.6980081026333559,0.7940580688723835,0.5797187549747681,1,1.0,1.0,64,6,1,1.1.0,128.0,"[0, 100]","[100, 200]"
82,30,0.4599932478055368,0.5825455773126266,0.6993585415259961,0.7965901417960837,0.577890590179736,1,1.0,1.0,64,6,1,1.1.0,128.0,"[0, 100]","[100, 200]"
82,31,0.462018906144497,0.5894665766374072,0.700033760972316,0.7967589466576638,0.5767267816497954,1,1.0,1.0,64,6,1,1.1.0,128.0,"[0, 100]","[100, 200]"
82,32,0.4566171505739365,0.5778190411883862,0.6951384199864956,0.7911883862255233,0.5697351850204749,1,1.0,1.0,64,6,1,1.1.0,128.0,"[0, 100]","[100, 200]"
82,33,0.463200540175557,0.5815327481431465,0.6964888588791357,0.7942268737339635,0.5704191769239588,1,1.0,1.0,64,6,1,1.1.0,128.0,"[0, 100]","[100, 200]"
82,34,0.4618501012829169,0.5852464550979068,0.6926063470627954,0.7898379473328832,0.5711027572359808,1,1.0,1.0,64,6,1,1.1.0,128.0,"[0, 100]","[100, 200]"
82,35,0.4559419311276165,0.5795070898041864,0.6934503713706954,0.7856178257933828,0.5717315184721296,1,1.0,1.0,64,6,1,1.1.0,128.0,"[0, 100]","[100, 200]"
82,36,0.4576299797434166,0.5864280891289669,0.6968264686022958,0.7974341661039838,0.5741852780414132,1,1.0,1.0,64,6,1,1.1.0,128.0,"[0, 100]","[100, 200]"
82,37,0.4615124915597569,0.5820391627278866,0.6941255908170155,0.7920324105334233,0.5712289639037936,1,1.0,1.0,64,6,1,1.1.0,128.0,"[0, 100]","[100, 200]"
82,38,0.4740040513166779,0.5916610398379474,0.7022282241728561,0.7974341661039838,0.577558262167977,1,1.0,1.0,64,6,1,1.1.0,128.0,"[0, 100]","[100, 200]"
82,39,0.4593180283592168,0.574949358541526,0.6953072248480756,0.7916948008102633,0.5739785646184394,1,1.0,1.0,64,6,1,1.1.0,128.0,"[0, 100]","[100, 200]"
83,0,0.450202565833896,0.5773126266036462,0.700877785280216,0.8045239702903444,0.5612984933951173,1,1.0,1.0,64,-1,0,1.1.0,32.0,"[0, 100]","[100, 200]"
83,1,0.4816002700877785,0.5975692099932478,0.7150573936529372,0.8092505064145847,0.5793956047711233,1,1.0,1.0,64,-1,0,1.1.0,32.0,"[0, 100]","[100, 200]"
83,2,0.4788993923024984,0.6034773801485482,0.7192775151924375,0.8129642133693449,0.5850706611869928,1,1.0,1.0,64,-1,0,1.1.0,32.0,"[0, 100]","[100, 200]"
83,3,0.4616812964213369,0.5847400405131667,0.700033760972316,0.8003038487508441,0.5730717438964575,1,1.0,1.0,64,-1,0,1.1.0,32.0,"[0, 100]","[100, 200]"
83,4,0.4434503713706955,0.5708980418636057,0.6824780553679946,0.7945644834571236,0.5659330310783024,1,1.0,1.0,64,-1,0,1.1.0,32.0,"[0, 100]","[100, 200]"
83,5,0.4285955435516543,0.5557056043214045,0.6806212018906145,0.7766711681296421,0.5560836980195565,1,1.0,1.0,64,-1,0,1.1.0,32.0,"[0, 100]","[100, 200]"
83,6,0.4193112761647536,0.5484469952734639,0.6671168129642133,0.7685685347738015,0.5556259500768838,1,1.0,1.0,64,-1,0,1.1.0,32.0,"[0, 100]","[100, 200]"
83,7,0.4161039837947333,0.5383187035786631,0.6610398379473329,0.762322754895341,0.5420009167150641,1,1.0,1.0,64,-1,0,1.1.0,32.0,"[0, 100]","[100, 200]"
83,8,0.4085077650236327,0.5273463875759622,0.6488858879135719,0.7537137069547603,0.5456262867154137,1,1.0,1.0,64,-1,0,1.1.0,32.0,"[0, 100]","[100, 200]"
83,9,0.3941593517893315,0.5162052667116813,0.6350438892640108,0.7413909520594193,0.5333257310001553,1,1.0,1.0,64,-1,0,1.1.0,32.0,"[0, 100]","[100, 200]"
83,10,0.3865631330182309,0.5057393652937204,0.6250844024307901,0.7348075624577988,0.5296020763492554,1,1.0,1.0,64,-1,0,1.1.0,32.0,"[0, 100]","[100, 200]"
83,11,0.387407157326131,0.5052329507089804,0.6362255232950709,0.7456110735989196,0.5365864671669742,1,1.0,1.0,64,-1,0,1.1.0,32.0,"[0, 100]","[100, 200]"
83,12,0.3722147197839298,0.487508440243079,0.6087103308575287,0.7241728561782579,0.5214861111452678,1,1.0,1.0,64,-1,0,1.1.0,32.0,"[0, 100]","[100, 200]"
83,13,0.3754220121539501,0.4920661715057394,0.611411208642809,0.7224848075624578,0.5240301178920432,1,1.0,1.0,64,-1,0,1.1.0,32.0,"[0, 100]","[100, 200]"
83,14,0.36765698852126943,0.4844699527346388,0.6125928426738689,0.7265361242403782,0.5190990403282989,1,1.0,1.0,64,-1,0,1.1.0,32.0,"[0, 100]","[100, 200]"
83,15,0.3647873058744092,0.4848075624577988,0.5984132343011479,0.7106684672518568,0.517223781588376,1,1.0,1.0,64,-1,0,1.1.0,32.0,"[0, 100]","[100, 200]"
83,16,0.3639432815665091,0.4738352464550979,0.5958811613774476,0.7067859554355166,0.507903349026957,1,1.0,1.0,64,-1,0,1.1.0,32.0,"[0, 100]","[100, 200]"
83,17,0.3703578663065497,0.487508440243079,0.5950371370695476,0.7104996623902768,0.5141869503974621,1,1.0,1.0,64,-1,0,1.1.0,32.0,"[0, 100]","[100, 200]"
83,18,0.36174881836596895,0.4832883187035787,0.6034773801485482,0.7213031735313977,0.5157544773311052,1,1.0,1.0,64,-1,0,1.1.0,32.0,"[0, 100]","[100, 200]"
83,19,0.3524645509790682,0.462694125590817,0.587440918298447,0.6924375422012155,0.5019932262099911,1,1.0,1.0,64,-1,0,1.1.0,32.0,"[0, 100]","[100, 200]"
83,20,0.34554355165428763,0.4711343686698177,0.5823767724510466,0.6986833220796759,0.5084470494031524,1,1.0,1.0,64,-1,0,1.1.0,32.0,"[0, 100]","[100, 200]"
83,21,0.34689399054692777,0.463369345037137,0.5903106009453072,0.7083051991897367,0.5061866047037656,1,1.0,1.0,64,-1,0,1.1.0,32.0,"[0, 100]","[100, 200]"
83,22,0.33845374746792706,0.4589804186360567,0.5747805536799461,0.6880486158001351,0.4963202019657607,1,1.0,1.0,64,-1,0,1.1.0,32.0,"[0, 100]","[100, 200]"
83,23,0.33744091829844697,0.44665766374071575,0.5646522619851452,0.6780891289669142,0.4912685069844389,1,1.0,1.0,64,-1,0,1.1.0,32.0,"[0, 100]","[100, 200]"
83,24,0.34689399054692777,0.4655638082376772,0.5803511141120864,0.6953072248480756,0.4978011324365753,1,1.0,1.0,64,-1,0,1.1.0,32.0,"[0, 100]","[100, 200]"
83,25,0.34064821066846723,0.4556043214044565,0.5710668467251857,0.6872045914922349,0.4967555484152701,1,1.0,1.0,64,-1,0,1.1.0,32.0,"[0, 100]","[100, 200]"
83,26,0.32562457798784605,0.4405806887238353,0.5617825793382849,0.6794395678595544,0.4920330334184619,1,1.0,1.0,64,-1,0,1.1.0,32.0,"[0, 100]","[100, 200]"
83,27,0.3295070898041864,0.4414247130317353,0.5697164078325456,0.6895678595543552,0.4946553571472782,1,1.0,1.0,64,-1,0,1.1.0,32.0,"[0, 100]","[100, 200]"
83,28,0.3271438217420662,0.4451384199864956,0.5678595543551654,0.6796083727211344,0.4920523995413034,1,1.0,1.0,64,-1,0,1.1.0,32.0,"[0, 100]","[100, 200]"
83,29,0.32562457798784605,0.4453072248480756,0.5663403106009454,0.6698176907494936,0.4903733550606611,1,1.0,1.0,64,-1,0,1.1.0,32.0,"[0, 100]","[100, 200]"
83,30,0.3198852126941256,0.4397366644159352,0.5582376772451046,0.6726873733963538,0.4904772998973974,1,1.0,1.0,64,-1,0,1.1.0,32.0,"[0, 100]","[100, 200]"
83,31,0.3144834571235652,0.4312964213369345,0.5449020931802836,0.6576637407157326,0.4808329365402358,1,1.0,1.0,64,-1,0,1.1.0,32.0,"[0, 100]","[100, 200]"
83,32,0.3207292370020257,0.4377110060769749,0.5579000675219447,0.6699864956110736,0.4889526158203208,1,1.0,1.0,64,-1,0,1.1.0,32.0,"[0, 100]","[100, 200]"
83,33,0.33541525995948684,0.4534098582039162,0.575793382849426,0.6845037137069547,0.4916873984167899,1,1.0,1.0,64,-1,0,1.1.0,32.0,"[0, 100]","[100, 200]"
83,34,0.31296421336934505,0.4206617150573936,0.5398379473328832,0.6595205941931127,0.4900998389512303,1,1.0,1.0,64,-1,0,1.1.0,32.0,"[0, 100]","[100, 200]"
83,35,0.3214044564483457,0.4338284942606347,0.5570560432140446,0.6661039837947332,0.4938957503722578,1,1.0,1.0,64,-1,0,1.1.0,32.0,"[0, 100]","[100, 200]"
83,36,0.3050303848750844,0.4159351789331533,0.5408507765023632,0.6554692775151925,0.4782034612259098,1,1.0,1.0,64,-1,0,1.1.0,32.0,"[0, 100]","[100, 200]"
83,37,0.3170155300472653,0.4307900067521945,0.5516542876434841,0.6682984469952734,0.4843027148777163,1,1.0,1.0,64,-1,0,1.1.0,32.0,"[0, 100]","[100, 200]"
83,38,0.3235989196488859,0.4336596893990547,0.5585752869682646,0.6696488858879136,0.4801963688937529,1,1.0,1.0,64,-1,0,1.1.0,32.0,"[0, 100]","[100, 200]"
83,39,0.324611748818366,0.4426063470627954,0.5631330182309251,0.6775827143821742,0.4923462881026488,1,1.0,1.0,64,-1,0,1.1.0,32.0,"[0, 100]","[100, 200]"
84,0,0.4265698852126941,0.5617825793382849,0.6893990546927752,0.8004726536124241,0.5512973431048482,1,1.0,1.0,64,-1,0,1.1.0,128.0,"[0, 100]","[100, 200]"
84,1,0.4451384199864956,0.5808575286968265,0.7083051991897367,0.8067184334908846,0.5735705133967798,1,1.0,1.0,64,-1,0,1.1.0,128.0,"[0, 100]","[100, 200]"
84,2,0.475016880486158,0.6103983794733289,0.7275489534098583,0.8284942606347063,0.5822841498806919,1,1.0,1.0,64,-1,0,1.1.0,128.0,"[0, 100]","[100, 200]"
84,3,0.4799122214719784,0.6109047940580689,0.7255232950708981,0.8200540175557056,0.5892066928836297,1,1.0,1.0,64,-1,0,1.1.0,128.0,"[0, 100]","[100, 200]"
84,4,0.4891964888588791,0.6183322079675895,0.7260297096556381,0.824105334233626,0.5921885697605886,1,1.0,1.0,64,-1,0,1.1.0,128.0,"[0, 100]","[100, 200]"
84,5,0.4905469277515193,0.6076975016880486,0.7211343686698177,0.8235989196488859,0.5967431731009545,1,1.0,1.0,64,-1,0,1.1.0,128.0,"[0, 100]","[100, 200]"
84,6,0.4886900742741391,0.6125928426738689,0.7329507089804186,0.8273126266036462,0.6013685628828278,1,1.0,1.0,64,-1,0,1.1.0,128.0,"[0, 100]","[100, 200]"
84,7,0.4917285617825794,0.6225523295070898,0.7288993923024983,0.8187035786630655,0.5973364242675939,1,1.0,1.0,64,-1,0,1.1.0,128.0,"[0, 100]","[100, 200]"
84,8,0.4864956110735989,0.6100607697501688,0.7256920999324781,0.8212356515867657,0.5939538713526746,1,1.0,1.0,64,-1,0,1.1.0,128.0,"[0, 100]","[100, 200]"
84,9,0.4939230249831195,0.6235651586765699,0.7390276839972991,0.8207292370020257,0.5944726689222439,1,1.0,1.0,64,-1,0,1.1.0,128.0,"[0, 100]","[100, 200]"
84,10,0.4971303173531398,0.6291357191087104,0.7324442943956786,0.8192099932478055,0.5904706164934951,1,1.0,1.0,64,-1,0,1.1.0,128.0,"[0, 100]","[100, 200]"
84,11,0.49966239027684,0.6228899392302498,0.7297434166103984,0.8175219446320054,0.5948316049458849,1,1.0,1.0,64,-1,0,1.1.0,128.0,"[0, 100]","[100, 200]"
84,12,0.4978055367994598,0.6220459149223497,0.7294058068872383,0.8171843349088453,0.5915319034337719,1,1.0,1.0,64,-1,0,1.1.0,128.0,"[0, 100]","[100, 200]"
84,13,0.4978055367994598,0.6223835246455098,0.7324442943956786,0.8146522619851452,0.5912812505385336,1,1.0,1.0,64,-1,0,1.1.0,128.0,"[0, 100]","[100, 200]"
84,14,0.4915597569209994,0.6136056718433491,0.7224848075624578,0.8139770425388251,0.5865719533298533,1,1.0,1.0,64,-1,0,1.1.0,128.0,"[0, 100]","[100, 200]"
84,15,0.4956110735989197,0.6220459149223497,0.724848075624578,0.8136394328156651,0.5884886127105509,1,1.0,1.0,64,-1,0,1.1.0,128.0,"[0, 100]","[100, 200]"
84,16,0.4967927076299797,0.6186698176907495,0.7240040513166779,0.8134706279540851,0.5842655539575273,1,1.0,1.0,64,-1,0,1.1.0,128.0,"[0, 100]","[100, 200]"
84,17,0.4952734638757596,0.6188386225523295,0.724341661039838,0.8134706279540851,0.5894397525554792,1,1.0,1.0,64,-1,0,1.1.0,128.0,"[0, 100]","[100, 200]"
84,18,0.4935854152599594,0.6142808912896691,0.7196151249155975,0.8156650911546253,0.5899068311825135,1,1.0,1.0,64,-1,0,1.1.0,128.0,"[0, 100]","[100, 200]"
84,19,0.487170830519919,0.6109047940580689,0.7194463200540175,0.8119513841998649,0.582523898212314,1,1.0,1.0,64,-1,0,1.1.0,128.0,"[0, 100]","[100, 200]"
84,20,0.4788993923024984,0.5970627954085078,0.7116812964213369,0.8104321404456448,0.5811779073173002,1,1.0,1.0,64,-1,0,1.1.0,128.0,"[0, 100]","[100, 200]"
84,21,0.4908845374746793,0.6100607697501688,0.7174206617150574,0.8073936529372046,0.5830505032237232,1,1.0,1.0,64,-1,0,1.1.0,128.0,"[0, 100]","[100, 200]"
84,22,0.4837947332883187,0.6088791357191087,0.7189399054692776,0.812288993923025,0.5877290389576322,1,1.0,1.0,64,-1,0,1.1.0,128.0,"[0, 100]","[100, 200]"
84,23,0.4841323430114787,0.6097231600270088,0.7231600270087779,0.8111073598919649,0.5894917824367556,1,1.0,1.0,64,-1,0,1.1.0,128.0,"[0, 100]","[100, 200]"
84,24,0.4851451721809588,0.6095543551654288,0.7138757596218771,0.8068872383524646,0.587282902880205,1,1.0,1.0,64,-1,0,1.1.0,128.0,"[0, 100]","[100, 200]"
84,25,0.4782241728561782,0.6060094530722485,0.7118501012829169,0.8040175557056043,0.5848503901937462,1,1.0,1.0,64,-1,0,1.1.0,128.0,"[0, 100]","[100, 200]"
84,26,0.4854827819041189,0.6087103308575287,0.7145509790681972,0.8045239702903444,0.5854244022661895,1,1.0,1.0,64,-1,0,1.1.0,128.0,"[0, 100]","[100, 200]"
84,27,0.4787305874409183,0.6060094530722485,0.7160702228224173,0.8119513841998649,0.5810895402300222,1,1.0,1.0,64,-1,0,1.1.0,128.0,"[0, 100]","[100, 200]"
84,28,0.4780553679945983,0.6007765023632681,0.7094868332207968,0.8016542876434841,0.5804758889398183,1,1.0,1.0,64,-1,0,1.1.0,128.0,"[0, 100]","[100, 200]"
84,29,0.4657326130992572,0.5943619176232275,0.7094868332207968,0.8040175557056043,0.5791702647764838,1,1.0,1.0,64,-1,0,1.1.0,128.0,"[0, 100]","[100, 200]"
84,30,0.4736664415935179,0.5987508440243079,0.7084740040513167,0.8021607022282242,0.5793013975953957,1,1.0,1.0,64,-1,0,1.1.0,128.0,"[0, 100]","[100, 200]"
84,31,0.4783929777177583,0.6038149898717083,0.7106684672518568,0.8046927751519244,0.5831338927317553,1,1.0,1.0,64,-1,0,1.1.0,128.0,"[0, 100]","[100, 200]"
84,32,0.4718095881161378,0.5972316002700878,0.7086428089128967,0.800135043889264,0.5768263333464049,1,1.0,1.0,64,-1,0,1.1.0,128.0,"[0, 100]","[100, 200]"
84,33,0.4713031735313977,0.6024645509790681,0.7103308575286968,0.8013166779203241,0.579313974935336,1,1.0,1.0,64,-1,0,1.1.0,128.0,"[0, 100]","[100, 200]"
84,34,0.4740040513166779,0.5928426738690075,0.7133693450371371,0.8075624577987845,0.5824717761957335,1,1.0,1.0,64,-1,0,1.1.0,128.0,"[0, 100]","[100, 200]"
84,35,0.4767049291019582,0.5968939905469277,0.7050979068197164,0.7954085077650236,0.5787323541418748,1,1.0,1.0,64,-1,0,1.1.0,128.0,"[0, 100]","[100, 200]"
84,36,0.4756920999324781,0.6053342336259284,0.7140445644834571,0.8019918973666441,0.5853394996762317,1,1.0,1.0,64,-1,0,1.1.0,128.0,"[0, 100]","[100, 200]"
84,37,0.4800810263335584,0.6031397704253882,0.7052667116812964,0.7959149223497637,0.5768343372255204,1,1.0,1.0,64,-1,0,1.1.0,128.0,"[0, 100]","[100, 200]"
84,38,0.4772113436866982,0.5990884537474679,0.7064483457123565,0.7967589466576638,0.5801656140592305,1,1.0,1.0,64,-1,0,1.1.0,128.0,"[0, 100]","[100, 200]"
84,39,0.4672518568534774,0.5909858203916273,0.7032410533423362,0.7997974341661039,0.573928158639295,1,1.0,1.0,64,-1,0,1.1.0,128.0,"[0, 100]","[100, 200]"
85,0,0.4579675894665766,0.5933490884537475,0.7091492234976368,0.8116137744767049,0.5726121864828436,1,1.0,1.0,64,-1,1,1.1.0,32.0,"[0, 100]","[100, 200]"
85,1,0.4682646860229575,0.5919986495611074,0.7079675894665767,0.8060432140445645,0.5810768405895382,1,1.0,1.0,64,-1,1,1.1.0,32.0,"[0, 100]","[100, 200]"
85,2,0.4638757596218771,0.5941931127616475,0.7072923700202566,0.8067184334908846,0.5767844823245772,1,1.0,1.0,64,-1,1,1.1.0,32.0,"[0, 100]","[100, 200]"
85,3,0.4680958811613775,0.5916610398379474,0.7003713706954761,0.7960837272113437,0.5738120822049805,1,1.0,1.0,64,-1,1,1.1.0,32.0,"[0, 100]","[100, 200]"
85,4,0.4449696151249156,0.5665091154625254,0.6782579338284943,0.7802160702228225,0.5660226788190075,1,1.0,1.0,64,-1,1,1.1.0,32.0,"[0, 100]","[100, 200]"
85,5,0.4351789331532748,0.5575624577987845,0.6694800810263336,0.7724510465901417,0.5600975750538733,1,1.0,1.0,64,-1,1,1.1.0,32.0,"[0, 100]","[100, 200]"
