index,epoch,r@1,r@2,r@4,r@8,NMI,lr,scl_x,scl_p,sz_emb,seed,edition,batch,torch version,train_classes,eval_classes,p_c
3,34,0.6440782191612348,0.7577173779362932,0.840241052761038,0.8971836182511376,0.5905961652339474,1,1.0,3.0,64,0,0,128,1.1.0,"[0, 98]","[98, 196]",1
3,35,0.6405116221866929,0.7494773090640757,0.8327389005042429,0.8966916738408559,0.5892164959185074,1,1.0,3.0,64,0,0,128,1.1.0,"[0, 98]","[98, 196]",1
3,36,0.6443241913663756,0.7456647398843931,0.8307711228631165,0.8966916738408559,0.5973039190702633,1,1.0,3.0,64,0,0,128,1.1.0,"[0, 98]","[98, 196]",1
3,37,0.6561308572131349,0.7574714057311523,0.8354445947607919,0.9006272291231091,0.6007411141368375,1,1.0,3.0,64,0,0,128,1.1.0,"[0, 98]","[98, 196]",1
3,38,0.6419874554175378,0.7526749477309064,0.8335998032222359,0.8941089656868774,0.5966964538349163,1,1.0,3.0,64,0,0,128,1.1.0,"[0, 98]","[98, 196]",1
3,39,0.6402656499815521,0.7543967531668921,0.837535358504489,0.8989054236871233,0.5929441526173467,1,1.0,3.0,64,0,0,128,1.1.0,"[0, 98]","[98, 196]",1
4,0,0.2444963719099741,0.3557987947361948,0.4773090640757594,0.6116098880826467,0.3759451562542521,1,1.0,8.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
4,1,0.4688230229984012,0.5948837781330709,0.7098757840364038,0.8055589718361825,0.4667868364860713,1,1.0,8.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
4,2,0.5700405854138483,0.6857705079326036,0.7853892510146353,0.862747509531423,0.5306384525188932,1,1.0,8.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
4,3,0.6146845406469069,0.7285696716271062,0.8210552207600541,0.8890665354814906,0.5495770494806091,1,1.0,8.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
4,4,0.6491206493666216,0.7571024474234411,0.8370434140942073,0.8970606321485672,0.5635358064243687,1,1.0,8.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
4,5,0.6660927315213381,0.7663264051162219,0.8455294551715656,0.903332923379658,0.5683723659397093,1,1.0,8.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
4,6,0.6673225925470422,0.7743205017832985,0.8511868158898045,0.9068995203542,0.5713339257932302,1,1.0,8.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
4,7,0.6781453695732382,0.7797318902963966,0.8538925101463535,0.9065305620464889,0.571777147201772,1,1.0,8.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
4,8,0.6653548149059156,0.7689091132702005,0.8396261222481859,0.8980445209691305,0.5760367074954892,1,1.0,8.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
4,9,0.691919813061124,0.7896937646045997,0.8641003566596974,0.9162464641495512,0.5937899481502792,1,1.0,8.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
4,10,0.6908129381379904,0.7952281392202681,0.8681588980445211,0.9179682695855368,0.5818688183032314,1,1.0,8.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
4,11,0.6990530070102079,0.8010084860410773,0.8713565367113516,0.9211659082523674,0.5952498057163568,1,1.0,8.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
4,12,0.7032345344976018,0.7999016111179437,0.8709875784036404,0.917722297380396,0.6017416773411077,1,1.0,8.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
4,13,0.6999139097282007,0.7949821670151273,0.8643463288648383,0.916492436354692,0.5793560537416707,1,1.0,8.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
4,14,0.7006518263436232,0.7962120280408314,0.8671750092239577,0.9182142417906776,0.6069498907283009,1,1.0,8.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
4,15,0.7029885622924611,0.7989177222973805,0.8712335506087812,0.919567088918952,0.6070500222546965,1,1.0,8.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
4,16,0.7083999508055591,0.8046980691181896,0.8768909113270201,0.923748616406346,0.6082818636133761,1,1.0,8.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
4,17,0.7007748124461936,0.7981798056819579,0.8717254950190628,0.9207969499446562,0.6039163165032058,1,1.0,8.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
4,18,0.6994219653179191,0.7960890419382609,0.8663141065059649,0.917722297380396,0.6016737853522173,1,1.0,8.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
4,19,0.7071700897798548,0.7981798056819579,0.8686508424548026,0.9187061862009592,0.6046437138894105,1,1.0,8.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
4,20,0.7170089779854877,0.8085106382978723,0.8765219530193088,0.9246095191243392,0.6179662142596329,1,1.0,8.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
4,21,0.7058172426515804,0.8000245972205141,0.8671750092239577,0.9163694502521216,0.6086788586178569,1,1.0,8.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
4,22,0.7097527979338335,0.8070348050670274,0.8713565367113516,0.9189521584061,0.6159798590298269,1,1.0,8.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
4,23,0.7043414094207354,0.8008854999385071,0.871479522813922,0.919567088918952,0.5950122805302831,1,1.0,8.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
4,24,0.6978231459845038,0.7904316812200222,0.8632394539417045,0.9162464641495512,0.6045276273913565,1,1.0,8.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
4,25,0.7011437707539048,0.7975648751691059,0.8659451481982536,0.917107366867544,0.5974504250219984,1,1.0,8.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
4,26,0.7119665477801008,0.8099864715287173,0.8757840364038864,0.9201820194318042,0.5982242959883115,1,1.0,8.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
4,27,0.7020046734718977,0.8028532775796335,0.8703726478907884,0.9233796580986348,0.6043391471015098,1,1.0,8.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
4,28,0.6972082154716517,0.7992866806050917,0.8688968146599434,0.9174763251752552,0.6129700631909362,1,1.0,8.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
4,29,0.7018816873693272,0.8038371664001968,0.8719714672242037,0.922518755380642,0.6070556604485878,1,1.0,8.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
4,30,0.7020046734718977,0.7979338334768171,0.8668060509162465,0.9223957692780717,0.6079152256754604,1,1.0,8.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
4,31,0.698192104292215,0.7916615422457263,0.8625015373262821,0.9115729922518756,0.5987705818087989,1,1.0,8.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
4,32,0.6926577296765466,0.7930143893740007,0.8679129258393802,0.9190751445086706,0.6002881468177799,1,1.0,8.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
4,33,0.6760546058295412,0.7765342516295659,0.8493420243512483,0.9002582708153979,0.5935959461912479,1,1.0,8.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
4,34,0.6872463411634485,0.7931373754765711,0.8659451481982536,0.9146476448161358,0.6009261944683191,1,1.0,8.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
4,35,0.6972082154716517,0.7983027917845283,0.8659451481982536,0.9161234780469808,0.6090684065299844,1,1.0,8.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
4,36,0.6920427991636945,0.788586889681466,0.861271676300578,0.9078834091747632,0.600230156065603,1,1.0,8.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
4,37,0.6962243266510885,0.8010084860410773,0.8700036895830772,0.921288894354938,0.6106338008667601,1,1.0,8.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
4,38,0.7012667568564752,0.8006395277333661,0.876275980814168,0.9236256303037756,0.6122210898301121,1,1.0,8.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
4,39,0.7012667568564752,0.7984257778870988,0.8693887590702251,0.9158775058418399,0.6073063751161093,1,1.0,8.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
5,0,0.2294920673963842,0.3294797687861272,0.44668552453572746,0.5830771122863116,0.3307285057333737,1,1.0,8.0,64,0,0,128,1.1.0,"[0, 98]","[98, 196]",1
5,1,0.25679498216701513,0.35555282253105397,0.4803837166400197,0.6232935678268355,0.3567829351517813,1,1.0,8.0,64,0,0,128,1.1.0,"[0, 98]","[98, 196]",1
5,2,0.2604845652441274,0.3749846267371787,0.5053498954618129,0.6414955110072562,0.3764617181084696,1,1.0,8.0,64,0,0,128,1.1.0,"[0, 98]","[98, 196]",1
5,3,0.3078342147337351,0.4281146230475956,0.554667322592547,0.6822039109580618,0.40542972779802217,1,1.0,8.0,64,0,0,128,1.1.0,"[0, 98]","[98, 196]",1
5,4,0.3933095560201697,0.5164186446931497,0.6410035665969745,0.7588242528594269,0.4534318806432697,1,1.0,8.0,64,0,0,128,1.1.0,"[0, 98]","[98, 196]",1
5,5,0.4832123969991391,0.6097650965440905,0.7232812692165785,0.8270815397860042,0.4975901587762162,1,1.0,8.0,64,0,0,128,1.1.0,"[0, 98]","[98, 196]",1
5,6,0.5442135038740622,0.6617882179313738,0.7637436969622433,0.8466363300946993,0.5200131821984476,1,1.0,8.0,64,0,0,128,1.1.0,"[0, 98]","[98, 196]",1
5,7,0.5829541261837412,0.6958553683433772,0.7936293198868528,0.8654532037879721,0.5373143292627044,1,1.0,8.0,64,0,0,128,1.1.0,"[0, 98]","[98, 196]",1
5,8,0.6001721805435986,0.717131964088058,0.8151518878366745,0.8818103554298364,0.5490015205422129,1,1.0,8.0,64,0,0,128,1.1.0,"[0, 98]","[98, 196]",1
5,9,0.6166523182880335,0.7313983519862256,0.8205632763497724,0.8853769524043783,0.5554278976971151,1,1.0,8.0,64,0,0,128,1.1.0,"[0, 98]","[98, 196]",1
5,10,0.6422334276226787,0.7535358504488993,0.8386422334276227,0.9018570901488132,0.5698879155297346,1,1.0,8.0,64,0,0,128,1.1.0,"[0, 98]","[98, 196]",1
5,11,0.6478907883409175,0.7551346697823146,0.8424548026073053,0.9048087566105028,0.5765253562507673,1,1.0,8.0,64,0,0,128,1.1.0,"[0, 98]","[98, 196]",1
5,12,0.656745787725987,0.7642356413725249,0.8462673717869881,0.9057926454310664,0.5823826381781999,1,1.0,8.0,64,0,0,128,1.1.0,"[0, 98]","[98, 196]",1
5,13,0.6624031484442258,0.7650965440905177,0.8478661911204034,0.9076374369696224,0.5924215991229885,1,1.0,8.0,64,0,0,128,1.1.0,"[0, 98]","[98, 196]",1
5,14,0.6695363423933095,0.7718607797318903,0.8515557741975157,0.9105891034313124,0.5827790337332287,1,1.0,8.0,64,0,0,128,1.1.0,"[0, 98]","[98, 196]",1
5,15,0.6719960644447177,0.7805927930143893,0.8596728569671627,0.9113270200467348,0.5936119363484965,1,1.0,8.0,64,0,0,128,1.1.0,"[0, 98]","[98, 196]",1
5,16,0.6739638420858443,0.7823145984503751,0.8623785512237118,0.9131718115852908,0.5946316490050604,1,1.0,8.0,64,0,0,128,1.1.0,"[0, 98]","[98, 196]",1
5,17,0.6854015496248924,0.7869880703480506,0.8641003566596974,0.9126798671750092,0.5961401635561945,1,1.0,8.0,64,0,0,128,1.1.0,"[0, 98]","[98, 196]",1
5,18,0.6937646045996803,0.7932603615791416,0.8642233427622679,0.9147706309187059,0.5937588182621771,1,1.0,8.0,64,0,0,128,1.1.0,"[0, 98]","[98, 196]",1
5,19,0.6820809248554913,0.7884639035788956,0.8660681343008241,0.916492436354692,0.6076261660254658,1,1.0,8.0,64,0,0,128,1.1.0,"[0, 98]","[98, 196]",1
5,20,0.6866314106505965,0.7927684171688599,0.8663141065059649,0.9167384085598328,0.602209568244943,1,1.0,8.0,64,0,0,128,1.1.0,"[0, 98]","[98, 196]",1
5,21,0.6876152994711597,0.7942442503997048,0.8649612593776903,0.9157545197392696,0.6022683305545357,1,1.0,8.0,64,0,0,128,1.1.0,"[0, 98]","[98, 196]",1
5,22,0.694010576804821,0.7933833476817119,0.8645923010699791,0.9180912556881072,0.5980392352388478,1,1.0,8.0,64,0,0,128,1.1.0,"[0, 98]","[98, 196]",1
5,23,0.7007748124461936,0.799409666707662,0.8693887590702251,0.9209199360472268,0.6133589327186352,1,1.0,8.0,64,0,0,128,1.1.0,"[0, 98]","[98, 196]",1
5,24,0.6979461320870741,0.8016234165539294,0.8727093838396262,0.9205509777395154,0.6026312726058541,1,1.0,8.0,64,0,0,128,1.1.0,"[0, 98]","[98, 196]",1
5,25,0.6985610625999262,0.7944902226048457,0.8696347312753658,0.9207969499446562,0.6092312946061467,1,1.0,8.0,64,0,0,128,1.1.0,"[0, 98]","[98, 196]",1
5,26,0.7049563399335875,0.7960890419382609,0.8716025089164925,0.9243635469191981,0.6148041538650002,1,1.0,8.0,64,0,0,128,1.1.0,"[0, 98]","[98, 196]",1
5,27,0.6983150903947853,0.7992866806050917,0.8732013282499078,0.922518755380642,0.6005693463688074,1,1.0,8.0,64,0,0,128,1.1.0,"[0, 98]","[98, 196]",1
5,28,0.698807034805067,0.7995326528102324,0.8750461197884639,0.920427991636945,0.609335884588431,1,1.0,8.0,64,0,0,128,1.1.0,"[0, 98]","[98, 196]",1
5,29,0.7023736317796089,0.8022383470667814,0.8728323699421965,0.9221497970729308,0.6101269525779384,1,1.0,8.0,64,0,0,128,1.1.0,"[0, 98]","[98, 196]",1
5,30,0.7068011314721436,0.8007625138359366,0.8711105645062108,0.9206739638420859,0.5981730576175479,1,1.0,8.0,64,0,0,128,1.1.0,"[0, 98]","[98, 196]",1
5,31,0.7037264789078834,0.8006395277333661,0.8717254950190628,0.9247325052269092,0.6107004039127018,1,1.0,8.0,64,0,0,128,1.1.0,"[0, 98]","[98, 196]",1
5,32,0.695486410035666,0.7981798056819579,0.8687738285573731,0.9188291723035296,0.6134773831064805,1,1.0,8.0,64,0,0,128,1.1.0,"[0, 98]","[98, 196]",1
5,33,0.7012667568564752,0.8008854999385071,0.871479522813922,0.9196900750215226,0.6036466678220096,1,1.0,8.0,64,0,0,128,1.1.0,"[0, 98]","[98, 196]",1
5,34,0.7037264789078834,0.8071577911695978,0.8782437584552946,0.9241175747140572,0.6077283069654752,1,1.0,8.0,64,0,0,128,1.1.0,"[0, 98]","[98, 196]",1
5,35,0.6948714795228139,0.7985487639896691,0.8697577173779363,0.9190751445086706,0.607733796023912,1,1.0,8.0,64,0,0,128,1.1.0,"[0, 98]","[98, 196]",1
5,36,0.7032345344976018,0.8040831386053376,0.8727093838396262,0.9244865330217684,0.6095938350012469,1,1.0,8.0,64,0,0,128,1.1.0,"[0, 98]","[98, 196]",1
5,37,0.7024966178821793,0.8072807772721683,0.8735702865576189,0.9211659082523674,0.6133787871912277,1,1.0,8.0,64,0,0,128,1.1.0,"[0, 98]","[98, 196]",1
5,38,0.7007748124461936,0.8026073053744927,0.8728323699421965,0.9215348665600788,0.6131299866076441,1,1.0,8.0,64,0,0,128,1.1.0,"[0, 98]","[98, 196]",1
5,39,0.7028655761898905,0.8008854999385071,0.8750461197884639,0.9246095191243392,0.6038250685026817,1,1.0,8.0,64,0,0,128,1.1.0,"[0, 98]","[98, 196]",1
6,0,0.3848235149428115,0.5116221866929037,0.6381748862378551,0.7497232812692166,0.4445108596949829,1,3.0,1.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
6,1,0.5322838519247325,0.6526872463411635,0.7577173779362932,0.8395031361456156,0.5128976872730059,1,3.0,1.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
6,2,0.5886114869019801,0.7012667568564752,0.7971959168613947,0.8716025089164925,0.5538018900844595,1,3.0,1.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
6,3,0.5983273890050425,0.7112286311646784,0.806296888451605,0.8744311892756118,0.5544357702099311,1,3.0,1.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
6,4,0.6168982904931742,0.7269708522936909,0.8122002213749846,0.8830402164555405,0.5663528587550788,1,3.0,1.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
6,5,0.6055835690566966,0.7193457139343254,0.8040831386053376,0.8688968146599434,0.554320488485699,1,3.0,1.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
6,6,0.6032468331078588,0.7215594637805928,0.8118312630672734,0.8734473004550486,0.5570764964115802,1,3.0,1.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
6,7,0.6058295412618374,0.7165170335752059,0.8066658467593162,0.8757840364038864,0.5565173587327795,1,3.0,1.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
6,8,0.5886114869019801,0.7016357151641864,0.7922764727585783,0.8670520231213873,0.5478332667268309,1,3.0,1.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
6,9,0.600295166646169,0.7098757840364038,0.8010084860410773,0.8722174394293445,0.5557668432095433,1,3.0,1.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
6,10,0.5780346820809249,0.6925347435739762,0.7880949452711844,0.8620095929160005,0.5320562847868272,1,3.0,1.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
6,11,0.5785266264912065,0.6887221743942934,0.7807157791169598,0.8559832738900505,0.5292461604341555,1,3.0,1.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
6,12,0.588857459107121,0.7006518263436232,0.7903086951174517,0.8679129258393802,0.5423385074212483,1,3.0,1.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
6,13,0.5526995449514205,0.6724880088549994,0.7744434878858689,0.8463903578895585,0.5125493535781677,1,3.0,1.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
6,14,0.5522076005411388,0.6694133562907392,0.7623908498339688,0.8425777887098758,0.515519284691187,1,3.0,1.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
6,15,0.5589718361825113,0.6712581478292953,0.7668183495265035,0.842946747017587,0.527687914055,1,3.0,1.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
6,16,0.5469191981306113,0.6636330094699299,0.760669044397983,0.8411019554790309,0.5178389190020095,1,3.0,1.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
6,17,0.5395400319763867,0.6582216209568319,0.7557496002951667,0.8398720944533268,0.5197080621644212,1,3.0,1.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
6,18,0.5235518386422334,0.6444471774689461,0.7433280039355553,0.8249907760423072,0.512011982157399,1,3.0,1.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
6,19,0.5202312138728323,0.6395277333661297,0.7457877259869635,0.8226540400934694,0.5145556260286573,1,3.0,1.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
6,20,0.5274873939244865,0.6489976632640512,0.7502152256794982,0.8340917476325175,0.5089020804835023,1,3.0,1.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
6,21,0.5165416307957201,0.6344853031607428,0.7423441151149921,0.8247448038371664,0.5044653521651451,1,3.0,1.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
6,22,0.5289632271553314,0.6416184971098265,0.7422211290124215,0.8220391095806174,0.507309570149363,1,3.0,1.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
6,23,0.5124830894108966,0.634239330955602,0.7347189767556266,0.8158898044520969,0.4974355021135504,1,3.0,1.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
6,24,0.5025212151026934,0.6184971098265896,0.7241421719345714,0.8094945271184356,0.4989664640878025,1,3.0,1.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
6,25,0.4940351740253352,0.6145615545443365,0.7172549501906285,0.8005165416307958,0.4821124811499817,1,3.0,1.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
6,26,0.49551100725618,0.6097650965440905,0.712335506087812,0.8012544582462182,0.4819478490965775,1,3.0,1.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
6,27,0.47780100848604096,0.6012790554667322,0.7061862009592916,0.7965809863485426,0.4895031994114661,1,3.0,1.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
6,28,0.4904685770507933,0.6034928053129996,0.7083999508055591,0.7996556389128029,0.4962168539064324,1,3.0,1.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
6,29,0.4787848973066043,0.5959906530562047,0.7028655761898905,0.7925224449637192,0.4827805753654853,1,3.0,1.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
6,30,0.47780100848604096,0.5947607920305006,0.7005288402410528,0.7910466117328742,0.4853297475572787,1,3.0,1.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
6,31,0.4764481613577666,0.5793875292091993,0.6841716885991883,0.7696470298856228,0.4560147926677477,1,3.0,1.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
6,32,0.4760792030500554,0.5844299594145862,0.6929037018816874,0.7807157791169598,0.4850763050428191,1,3.0,1.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
6,33,0.4782929528963227,0.5926700282868036,0.6925347435739762,0.7775181404501291,0.4809477642015694,1,3.0,1.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
6,34,0.4639035788955848,0.5763128766449391,0.6871233550608781,0.7760423072192842,0.4765543518843961,1,3.0,1.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
6,35,0.4554175378182265,0.5754519739269462,0.6847866191120403,0.7813307096298119,0.4751006300899844,1,3.0,1.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
6,36,0.4645185094084369,0.5834460705940229,0.6887221743942934,0.7802238347066781,0.4717980127417973,1,3.0,1.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
6,37,0.4733735087935063,0.5834460705940229,0.6895830771122863,0.7780100848604108,0.4823747316146839,1,3.0,1.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
6,38,0.4648874677161481,0.5809863485426147,0.6844176608043291,0.7772721682449883,0.4763985432135211,1,3.0,1.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
6,39,0.4645185094084369,0.5832000983888821,0.6860164801377444,0.7737055712704465,0.4721847862842569,1,3.0,1.0,64,0,0,32,1.1.0,"[0, 98]","[98, 196]",1
7,0,0.24941581601279056,0.3573976140696101,0.4793998278194564,0.6205878735702866,0.35672322575222026,1,3.0,1.0,64,0,0,128,1.1.0,"[0, 98]","[98, 196]",1
7,1,0.3743696962243265,0.4944041323330464,0.6159144016726109,0.7293075882425286,0.4286380046439621,1,3.0,1.0,64,0,0,128,1.1.0,"[0, 98]","[98, 196]",1
7,2,0.4712827450498094,0.59758947238962,0.7143032837289386,0.8106014020415693,0.4898299160459154,1,3.0,1.0,64,0,0,128,1.1.0,"[0, 98]","[98, 196]",1
7,3,0.5338826712581478,0.6564998155208461,0.764850571885377,0.8499569548641004,0.5266596059348404,1,3.0,1.0,64,0,0,128,1.1.0,"[0, 98]","[98, 196]",1
7,4,0.5662280162341655,0.6905669659328496,0.787971959168614,0.8648382732751199,0.5426871864660241,1,3.0,1.0,64,0,0,128,1.1.0,"[0, 98]","[98, 196]",1
7,5,0.5934079449022261,0.7098757840364038,0.8082646660927315,0.872094453326774,0.5585276138563607,1,3.0,1.0,64,0,0,128,1.1.0,"[0, 98]","[98, 196]",1
7,6,0.6031238470052884,0.7210675193703111,0.8118312630672734,0.8802115360964211,0.5737286344096398,1,3.0,1.0,64,0,0,128,1.1.0,"[0, 98]","[98, 196]",1
7,7,0.6191120403394417,0.7313983519862256,0.8194564014266388,0.8863608412249416,0.5804367323963099,1,3.0,1.0,64,0,0,128,1.1.0,"[0, 98]","[98, 196]",1
7,8,0.6200959291600049,0.7326282130119296,0.8226540400934694,0.8880826466609273,0.5768271882063326,1,3.0,1.0,64,0,0,128,1.1.0,"[0, 98]","[98, 196]",1
7,9,0.6275980814167998,0.7398843930635838,0.8305251506579756,0.8928791046611733,0.5892936494236104,1,3.0,1.0,64,0,0,128,1.1.0,"[0, 98]","[98, 196]",1
7,10,0.6316566228016234,0.7423441151149921,0.8264666092731522,0.8948468823022998,0.5892426945693188,1,3.0,1.0,64,0,0,128,1.1.0,"[0, 98]","[98, 196]",1
7,11,0.6401426638789817,0.7493543229615054,0.8312630672733982,0.894600910097159,0.5961605426675941,1,3.0,1.0,64,0,0,128,1.1.0,"[0, 98]","[98, 196]",1
7,12,0.6408805804944041,0.7518140450129135,0.8288033452219901,0.8933710490714549,0.5968380492003067,1,3.0,1.0,64,0,0,128,1.1.0,"[0, 98]","[98, 196]",1
7,13,0.6412495388021153,0.7508301561923503,0.8353216086582216,0.8939859795843069,0.5988234590551961,1,3.0,1.0,64,0,0,128,1.1.0,"[0, 98]","[98, 196]",1
7,14,0.6437092608535235,0.7568564752183004,0.8316320255811094,0.8917722297380396,0.6028656973779484,1,3.0,1.0,64,0,0,128,1.1.0,"[0, 98]","[98, 196]",1
7,15,0.6481367605460583,0.7540277948591809,0.8371664001967778,0.8949698684048703,0.5997861208274194,1,3.0,1.0,64,0,0,128,1.1.0,"[0, 98]","[98, 196]",1
7,16,0.6437092608535235,0.7493543229615054,0.8377813307096298,0.8987824375845529,0.6000009112903616,1,3.0,1.0,64,0,0,128,1.1.0,"[0, 98]","[98, 196]",1
7,17,0.6469068995203542,0.7492313368589351,0.8328618866068135,0.8959537572254336,0.6123975229820335,1,3.0,1.0,64,0,0,128,1.1.0,"[0, 98]","[98, 196]",1
7,18,0.6477678022383471,0.7509531422949207,0.8367974418890666,0.8986594514819826,0.6037049635500698,1,3.0,1.0,64,0,0,128,1.1.0,"[0, 98]","[98, 196]",1
7,19,0.6422334276226787,0.7507071700897798,0.8365514696839257,0.8998893125076867,0.6084034748562754,1,3.0,1.0,64,0,0,128,1.1.0,"[0, 98]","[98, 196]",1
7,20,0.6444471774689461,0.7515680728077727,0.8380273029147707,0.8979215348665601,0.5979179629227502,1,3.0,1.0,64,0,0,128,1.1.0,"[0, 98]","[98, 196]",1
7,21,0.641741483212397,0.7518140450129135,0.8393801500430451,0.8982904931742713,0.5917844135965015,1,3.0,1.0,64,0,0,128,1.1.0,"[0, 98]","[98, 196]",1
7,22,0.6426023859303899,0.7539048087566105,0.8327389005042429,0.8959537572254336,0.5981930464673351,1,3.0,1.0,64,0,0,128,1.1.0,"[0, 98]","[98, 196]",1
7,23,0.6481367605460583,0.7543967531668921,0.8369204279916369,0.8975525765588489,0.598043589831939,1,3.0,1.0,64,0,0,128,1.1.0,"[0, 98]","[98, 196]",1
7,24,0.6429713442381011,0.747140573115238,0.8344607059402288,0.8921411880457508,0.5960182899712444,1,3.0,1.0,64,0,0,128,1.1.0,"[0, 98]","[98, 196]",1
7,25,0.6423564137252491,0.7516910589103432,0.8344607059402288,0.8948468823022998,0.6024582033990413,1,3.0,1.0,64,0,0,128,1.1.0,"[0, 98]","[98, 196]",1
7,26,0.6434632886483828,0.750461197884639,0.8361825113762145,0.8984134792768417,0.5974828280689778,1,3.0,1.0,64,0,0,128,1.1.0,"[0, 98]","[98, 196]",1
7,27,0.6455540523920797,0.7450498093715409,0.8359365391710737,0.8976755626614192,0.5932354110027424,1,3.0,1.0,64,0,0,128,1.1.0,"[0, 98]","[98, 196]",1
7,28,0.646537941212643,0.7568564752183004,0.8376583446070595,0.8939859795843069,0.5983865400800374,1,3.0,1.0,64,0,0,128,1.1.0,"[0, 98]","[98, 196]",1
