index,epoch,r@1,r@2,r@4,r@8,NMI,lr,scl_x,scl_p,sz_emb,seed,edition,torch version
32,35,0.4490209318028359,0.574949358541526,0.6922687373396353,0.7945644834571236,0.5456513807929539,1,8.0,8.0,64,4,0,1.1.0
32,36,0.4338284942606347,0.5673531397704253,0.6905806887238353,0.7927076299797434,0.5368067161287514,1,8.0,8.0,64,4,0,1.1.0
32,37,0.4556043214044565,0.5798446995273464,0.6986833220796759,0.7989534098582042,0.5440205049858655,1,8.0,8.0,64,4,0,1.1.0
32,38,0.4429439567859553,0.5678595543551654,0.6890614449696151,0.7930452397029034,0.546428134443921,1,8.0,8.0,64,4,0,1.1.0
32,39,0.4485145172180959,0.5693787981093855,0.6971640783254558,0.7986158001350439,0.5387718285598095,1,8.0,8.0,64,4,0,1.1.0
33,0,0.26704929101958136,0.3863943281566509,0.5222822417285617,0.6566509115462525,0.4224433145943797,1,8.0,8.0,64,5,0,1.1.0
33,1,0.3271438217420662,0.4564483457123565,0.5887913571910871,0.7221471978392978,0.4658214761123963,1,8.0,8.0,64,5,0,1.1.0
33,2,0.3627616475354489,0.4956110735989197,0.6343686698176908,0.7476367319378798,0.5034145880298265,1,8.0,8.0,64,5,0,1.1.0
33,3,0.3637744767049291,0.4824442943956786,0.6179945982444295,0.7353139770425389,0.5015142411668885,1,8.0,8.0,64,5,0,1.1.0
33,4,0.3597231600270088,0.4848075624577988,0.6179945982444295,0.738183659689399,0.5114160880605233,1,8.0,8.0,64,5,0,1.1.0
33,5,0.3350776502363268,0.449696151249156,0.5759621877110059,0.6961512491559757,0.4862205325216639,1,8.0,8.0,64,5,0,1.1.0
33,6,0.3450371370695476,0.4664078325455773,0.5914922349763673,0.712862930452397,0.4861920551559242,1,8.0,8.0,64,5,0,1.1.0
33,7,0.34723160027008776,0.4670830519918974,0.599426063470628,0.7228224172856178,0.4938968859962063,1,8.0,8.0,64,5,0,1.1.0
33,8,0.3389601620526671,0.462694125590817,0.5919986495611074,0.7172518568534774,0.4913385909540328,1,8.0,8.0,64,5,0,1.1.0
33,9,0.36191762322754895,0.4873396353814989,0.6171505739365294,0.7337947332883187,0.5018512244092106,1,8.0,8.0,64,5,0,1.1.0
33,10,0.3602295746117488,0.4837947332883187,0.6068534773801485,0.7261985145172181,0.4930744345134821,1,8.0,8.0,64,5,0,1.1.0
33,11,0.3674881836596894,0.4966239027683997,0.6218771100607697,0.7397029034436192,0.509167834741671,1,8.0,8.0,64,5,0,1.1.0
33,12,0.3784604996623903,0.5097906819716408,0.6348750844024308,0.7447670492910196,0.5096689983319059,1,8.0,8.0,64,5,0,1.1.0
33,13,0.3755908170155301,0.5,0.6279540850776503,0.7425725860904794,0.5174087792919054,1,8.0,8.0,64,5,0,1.1.0
33,14,0.39196488858879136,0.5194125590817016,0.6468602295746118,0.7592842673869007,0.5102972178432879,1,8.0,8.0,64,5,0,1.1.0
33,15,0.3975354490209318,0.5300472653612424,0.6586765698852127,0.7611411208642809,0.525414465498011,1,8.0,8.0,64,5,0,1.1.0
33,16,0.3863943281566509,0.5187373396353815,0.6433153274814315,0.7586090479405807,0.5187123011314151,1,8.0,8.0,64,5,0,1.1.0
33,17,0.387744767049291,0.5217758271438218,0.6493923024983119,0.7601282916948008,0.5167234897696708,1,8.0,8.0,64,5,0,1.1.0
33,18,0.4059756920999325,0.5270087778528022,0.6527683997299122,0.7636731937879809,0.5170099291660973,1,8.0,8.0,64,5,0,1.1.0
33,19,0.3939905469277515,0.5200877785280216,0.6456785955435517,0.7508440243079001,0.5194202112038828,1,8.0,8.0,64,5,0,1.1.0
33,20,0.4085077650236327,0.5430452397029034,0.6593517893315327,0.7717758271438218,0.5251721316835531,1,8.0,8.0,64,5,0,1.1.0
33,21,0.4049628629304524,0.5356178257933828,0.6559756920999325,0.7650236326806212,0.5242313453821208,1,8.0,8.0,64,5,0,1.1.0
33,22,0.4157663740715733,0.5408507765023632,0.6649223497636731,0.7731262660364618,0.5257135788297205,1,8.0,8.0,64,5,0,1.1.0
33,23,0.4204929101958136,0.5484469952734639,0.6731937879810939,0.7765023632680621,0.5390058914658129,1,8.0,8.0,64,5,0,1.1.0
33,24,0.4157663740715733,0.5455773126266037,0.6676232275489534,0.7739702903443619,0.531570878104188,1,8.0,8.0,64,5,0,1.1.0
33,25,0.4147535449020932,0.5411883862255233,0.6691424713031735,0.775151924375422,0.5283438590593054,1,8.0,8.0,64,5,0,1.1.0
33,26,0.4252194463200541,0.5535111411208643,0.6767386900742741,0.7802160702228225,0.5405985038253115,1,8.0,8.0,64,5,0,1.1.0
33,27,0.4137407157326131,0.5433828494260635,0.6691424713031735,0.7776839972991222,0.5306886952602645,1,8.0,8.0,64,5,0,1.1.0
33,28,0.4208305199189737,0.5516542876434841,0.6671168129642133,0.7798784604996624,0.5348770143891873,1,8.0,8.0,64,5,0,1.1.0
33,29,0.4275827143821742,0.5513166779203241,0.6775827143821742,0.7820729237002025,0.5405086335939965,1,8.0,8.0,64,5,0,1.1.0
33,30,0.4166103983794733,0.5508102633355839,0.6684672518568535,0.7741390952059419,0.5389098124944346,1,8.0,8.0,64,5,0,1.1.0
33,31,0.4142471303173532,0.5469277515192438,0.6770762997974341,0.7771775827143822,0.5368153662595304,1,8.0,8.0,64,5,0,1.1.0
33,32,0.4199864956110736,0.548953409858204,0.6704929101958136,0.774983119513842,0.5334274934318586,1,8.0,8.0,64,5,0,1.1.0
33,33,0.4282579338284943,0.5600945307224848,0.6782579338284943,0.7813977042538826,0.5390260587544364,1,8.0,8.0,64,5,0,1.1.0
33,34,0.4306212018906144,0.550641458474004,0.675557056043214,0.7802160702228225,0.5429338647636486,1,8.0,8.0,64,5,0,1.1.0
33,35,0.4323092505064146,0.562964213369345,0.6730249831195139,0.787474679270763,0.5384265382783177,1,8.0,8.0,64,5,0,1.1.0
33,36,0.4275827143821742,0.5572248480756246,0.6770762997974341,0.7786968264686023,0.5429645315689084,1,8.0,8.0,64,5,0,1.1.0
33,37,0.4169480081026334,0.5477717758271439,0.6696488858879136,0.7726198514517219,0.5421253407336591,1,8.0,8.0,64,5,0,1.1.0
33,38,0.4216745442268737,0.5476029709655638,0.6742066171505741,0.7798784604996624,0.5424599185549475,1,8.0,8.0,64,5,0,1.1.0
33,39,0.4237002025658339,0.5551991897366644,0.6731937879810939,0.7815665091154625,0.5394995425736852,1,8.0,8.0,64,5,0,1.1.0
34,0,0.3295070898041864,0.4518906144496962,0.5896353814989872,0.7199527346387576,0.4633230464256561,1,8.0,8.0,64,6,0,1.1.0
34,1,0.3605671843349089,0.4832883187035787,0.6109047940580689,0.7393652937204591,0.4883873197129294,1,8.0,8.0,64,6,0,1.1.0
34,2,0.3693450371370696,0.4957798784604997,0.6314989871708305,0.7462862930452397,0.4963749452524306,1,8.0,8.0,64,6,0,1.1.0
34,3,0.3686698176907495,0.4891964888588791,0.6223835246455098,0.7484807562457799,0.5059209418563344,1,8.0,8.0,64,6,0,1.1.0
34,4,0.37424037812289,0.4927413909520594,0.6127616475354489,0.736833220796759,0.5015687323276491,1,8.0,8.0,64,6,0,1.1.0
34,5,0.3458811613774477,0.4640445644834571,0.5822079675894666,0.6973328831870358,0.4726683032209447,1,8.0,8.0,64,6,0,1.1.0
34,6,0.29540850776502364,0.3936529372045915,0.5082714382174207,0.6249155975692099,0.43204397931438976,1,8.0,8.0,64,6,0,1.1.0
34,7,0.3220796758946657,0.4250506414584741,0.550303848750844,0.6666103983794733,0.4489091397247525,1,8.0,8.0,64,6,0,1.1.0
34,8,0.3085752869682647,0.4140783254557731,0.5356178257933828,0.6551316677920324,0.4405636758315514,1,8.0,8.0,64,6,0,1.1.0
34,9,0.3389601620526671,0.4562795408507765,0.5779878460499662,0.6922687373396353,0.4606535419983608,1,8.0,8.0,64,6,0,1.1.0
34,10,0.3323767724510466,0.4393990546927751,0.5514854827819041,0.6674544226873734,0.4430763762074831,1,8.0,8.0,64,6,0,1.1.0
34,11,0.3328831870357866,0.4356853477380149,0.549122214719784,0.6645847400405132,0.4327906400218669,1,8.0,8.0,64,6,0,1.1.0
34,12,0.3536461850101283,0.4616812964213369,0.5779878460499662,0.6932815665091154,0.4521875132481882,1,8.0,8.0,64,6,0,1.1.0
34,13,0.34942606347062793,0.4670830519918974,0.5850776502363269,0.7039162727886563,0.4547303442626638,1,8.0,8.0,64,6,0,1.1.0
34,14,0.3477380148548278,0.4610060769750169,0.5810263335584065,0.6973328831870358,0.448720610875009,1,8.0,8.0,64,6,0,1.1.0
34,15,0.35330857528696824,0.4670830519918974,0.5850776502363269,0.700033760972316,0.4580595958392273,1,8.0,8.0,64,6,0,1.1.0
34,16,0.3627616475354489,0.4684334908845375,0.5854152599594868,0.700033760972316,0.4566434028129962,1,8.0,8.0,64,6,0,1.1.0
34,17,0.3561782579338285,0.4792370020256583,0.5960499662390277,0.713200540175557,0.4549270504169741,1,8.0,8.0,64,6,0,1.1.0
34,18,0.3688386225523295,0.4756920999324781,0.6041525995948683,0.7202903443619176,0.4634248525668934,1,8.0,8.0,64,6,0,1.1.0
34,19,0.3602295746117488,0.4758609047940581,0.5938555030384876,0.7108372721134368,0.4584108801622845,1,8.0,8.0,64,6,0,1.1.0
34,20,0.3627616475354489,0.4697839297771776,0.5948683322079676,0.7116812964213369,0.4671726139929173,1,8.0,8.0,64,6,0,1.1.0
34,21,0.3570222822417285,0.4718095881161378,0.5940243079000675,0.7057731262660365,0.4576538937783045,1,8.0,8.0,64,6,0,1.1.0
34,22,0.3587103308575287,0.4716407832545577,0.5972316002700878,0.7111748818365969,0.4605958403894052,1,8.0,8.0,64,6,0,1.1.0
34,23,0.3698514517218096,0.4861580013504389,0.6022957461174882,0.7113436866981769,0.4638048330724756,1,8.0,8.0,64,6,0,1.1.0
34,24,0.3710330857528697,0.4891964888588791,0.6095543551654288,0.7214719783929777,0.457178076090262,1,8.0,8.0,64,6,0,1.1.0
34,25,0.3634368669817691,0.4814314652261985,0.6073598919648886,0.7197839297771775,0.461297450700528,1,8.0,8.0,64,6,0,1.1.0
34,26,0.3555030384875084,0.4731600270087778,0.5999324780553679,0.7164078325455773,0.4552809285873921,1,8.0,8.0,64,6,0,1.1.0
34,27,0.3664753544902093,0.4844699527346388,0.6100607697501688,0.7192775151924375,0.4619564513273669,1,8.0,8.0,64,6,0,1.1.0
34,28,0.3652937204591492,0.4788993923024984,0.599594868332208,0.7106684672518568,0.4605202111963612,1,8.0,8.0,64,6,0,1.1.0
34,29,0.36309925725860903,0.4756920999324781,0.6021269412559082,0.7169142471303174,0.4536929861046119,1,8.0,8.0,64,6,0,1.1.0
34,30,0.3740715732613099,0.4944294395678596,0.6176569885212694,0.7329507089804186,0.4629566886416516,1,8.0,8.0,64,6,0,1.1.0
34,31,0.3767724510465901,0.4912221471978393,0.6092167454422688,0.7238352464550979,0.4567391214995064,1,8.0,8.0,64,6,0,1.1.0
34,32,0.3641120864280891,0.4844699527346388,0.6095543551654288,0.7191087103308575,0.4528148564719531,1,8.0,8.0,64,6,0,1.1.0
34,33,0.3698514517218096,0.4841323430114787,0.6012829169480081,0.7140445644834571,0.4601656219832829,1,8.0,8.0,64,6,0,1.1.0
34,34,0.3646185010128292,0.4797434166103984,0.599594868332208,0.7204591492234976,0.4495874941340727,1,8.0,8.0,64,6,0,1.1.0
34,35,0.3693450371370696,0.4810938555030385,0.6012829169480081,0.7196151249155975,0.4566479776166381,1,8.0,8.0,64,6,0,1.1.0
34,36,0.3637744767049291,0.4819378798109386,0.6066846725185685,0.7256920999324781,0.4591108103965373,1,8.0,8.0,64,6,0,1.1.0
34,37,0.3786293045239703,0.4939230249831195,0.6146185010128292,0.7265361242403782,0.4607596313534499,1,8.0,8.0,64,6,0,1.1.0
34,38,0.3776164753544902,0.4935854152599594,0.6149561107359892,0.7285617825793382,0.4637708073886994,1,8.0,8.0,64,6,0,1.1.0
34,39,0.3705266711681297,0.4951046590141796,0.6154625253207292,0.7294058068872383,0.4592355042764307,1,8.0,8.0,64,6,0,1.1.0
35,0,0.2989534098582039,0.4211681296421337,0.5546927751519244,0.6919311276164753,0.43922424996653336,1,8.0,8.0,64,7,0,1.1.0
35,1,0.34554355165428763,0.4664078325455773,0.5980756245779878,0.724510465901418,0.4715213398896906,1,8.0,8.0,64,7,0,1.1.0
35,2,0.37457798784604995,0.4976367319378798,0.6291357191087104,0.7510128291694801,0.4945409352079355,1,8.0,8.0,64,7,0,1.1.0
35,3,0.3779540850776502,0.5013504388926401,0.6303173531397704,0.7476367319378798,0.4934135514521648,1,8.0,8.0,64,7,0,1.1.0
35,4,0.3111073598919649,0.4287643484132343,0.5602633355840648,0.6850101282916948,0.4611076232081229,1,8.0,8.0,64,7,0,1.1.0
35,5,0.362424037812289,0.4897029034436192,0.6210330857528696,0.7302498311951384,0.4917371651717566,1,8.0,8.0,64,7,0,1.1.0
35,6,0.36158001350438895,0.487170830519919,0.6090479405806887,0.7234976367319379,0.48576632482847,1,8.0,8.0,64,7,0,1.1.0
35,7,0.3668129642133693,0.4863268062120189,0.6071910871033086,0.7209655638082377,0.4791694758699824,1,8.0,8.0,64,7,0,1.1.0
35,8,0.36191762322754895,0.487677245104659,0.6061782579338285,0.7246792707629979,0.4856318347272653,1,8.0,8.0,64,7,0,1.1.0
35,9,0.3843686698176907,0.5016880486158002,0.6227211343686698,0.7427413909520594,0.4826352393635741,1,8.0,8.0,64,7,0,1.1.0
35,10,0.3642808912896691,0.4760297096556381,0.5975692099932478,0.7118501012829169,0.4631301392530276,1,8.0,8.0,64,7,0,1.1.0
35,11,0.3612424037812289,0.4778865631330183,0.6053342336259284,0.7224848075624578,0.4623607417591148,1,8.0,8.0,64,7,0,1.1.0
35,12,0.3573598919648886,0.4684334908845375,0.5938555030384876,0.7169142471303174,0.456146385179741,1,8.0,8.0,64,7,0,1.1.0
35,13,0.399729912221472,0.5236326806212019,0.6396016205266711,0.7570898041863605,0.4845436312610391,1,8.0,8.0,64,7,0,1.1.0
35,14,0.3835246455097907,0.5113099257258609,0.6353814989871708,0.7547265361242403,0.4863192102404174,1,8.0,8.0,64,7,0,1.1.0
35,15,0.3730587440918298,0.5016880486158002,0.6343686698176908,0.7459486833220796,0.4762197498893094,1,8.0,8.0,64,7,0,1.1.0
35,16,0.3845374746792707,0.5035449020931803,0.6277852802160703,0.7478055367994598,0.4781952901398775,1,8.0,8.0,64,7,0,1.1.0
35,17,0.3928089128966914,0.5153612424037812,0.6397704253882511,0.75050641458474,0.4814967064689734,1,8.0,8.0,64,7,0,1.1.0
35,18,0.38234301147873057,0.5069209993247805,0.6347062795408508,0.7467927076299797,0.4727984101877194,1,8.0,8.0,64,7,0,1.1.0
35,19,0.3990546927751519,0.5226198514517219,0.6455097906819717,0.7552329507089804,0.4749982540277523,1,8.0,8.0,64,7,0,1.1.0
35,20,0.412052667116813,0.5406819716407832,0.6581701553004726,0.7646860229574611,0.4959942981797471,1,8.0,8.0,64,7,0,1.1.0
35,21,0.4063133018230925,0.5298784604996624,0.6438217420661715,0.7592842673869007,0.48817371782489294,1,8.0,8.0,64,7,0,1.1.0
35,22,0.4010803511141121,0.5202565833896016,0.6482106684672518,0.761816340310601,0.4805163338419994,1,8.0,8.0,64,7,0,1.1.0
35,23,0.4068197164078325,0.5335921674544227,0.6547940580688724,0.763166779203241,0.485135704373554,1,8.0,8.0,64,7,0,1.1.0
35,24,0.399561107359892,0.525320729237002,0.6563133018230926,0.7692437542201216,0.4947459629495114,1,8.0,8.0,64,7,0,1.1.0
35,25,0.4083389601620527,0.5280216070222823,0.6487170830519919,0.7604659014179609,0.4863952821278391,1,8.0,8.0,64,7,0,1.1.0
35,26,0.3924713031735314,0.5153612424037812,0.6362255232950709,0.74983119513842,0.4779446965902182,1,8.0,8.0,64,7,0,1.1.0
35,27,0.3961850101282917,0.5200877785280216,0.6402768399729912,0.7550641458474004,0.4817207827750661,1,8.0,8.0,64,7,0,1.1.0
35,28,0.40209318028359214,0.5246455097906819,0.649898717083052,0.7667116812964213,0.4811565207097472,1,8.0,8.0,64,7,0,1.1.0
35,29,0.3963538149898717,0.5244767049291019,0.6487170830519919,0.7602970965563808,0.4770985651191282,1,8.0,8.0,64,7,0,1.1.0
35,30,0.3983794733288319,0.5270087778528022,0.650236326806212,0.7594530722484808,0.4838457904992021,1,8.0,8.0,64,7,0,1.1.0
35,31,0.4083389601620527,0.5295408507765024,0.6529372045914922,0.7638419986495611,0.4864354661772391,1,8.0,8.0,64,7,0,1.1.0
35,32,0.4096893990546928,0.5315665091154625,0.6558068872383525,0.763166779203241,0.4764983733233781,1,8.0,8.0,64,7,0,1.1.0
35,33,0.3948345712356516,0.5128291694800811,0.6374071573261311,0.7589466576637407,0.4751622250995582,1,8.0,8.0,64,7,0,1.1.0
35,34,0.424375422012154,0.5445644834571236,0.6649223497636731,0.7685685347738015,0.4938180762876367,1,8.0,8.0,64,7,0,1.1.0
35,35,0.4088453747467927,0.5381498987170831,0.6608710330857529,0.7665428764348413,0.4896524946489267,1,8.0,8.0,64,7,0,1.1.0
35,36,0.4110398379473329,0.5335921674544227,0.6581701553004726,0.7743079000675219,0.4993546465477363,1,8.0,8.0,64,7,0,1.1.0
35,37,0.4110398379473329,0.5356178257933828,0.6607022282241729,0.7724510465901417,0.4846901374768255,1,8.0,8.0,64,7,0,1.1.0
35,38,0.4031060094530721,0.5347738014854828,0.6583389601620526,0.7685685347738015,0.4915295630186064,1,8.0,8.0,64,7,0,1.1.0
35,39,0.4098582039162728,0.5342673869007427,0.6601958136394328,0.7702565833896016,0.4896414178838465,1,8.0,8.0,64,7,0,1.1.0
36,0,0.2893315327481432,0.4029372045914921,0.5354490209318028,0.6681296421336934,0.4321693649210662,10,8.0,8.0,64,0,0,1.1.0
36,1,0.3192099932478055,0.4397366644159352,0.5678595543551654,0.7003713706954761,0.4590750511281084,10,8.0,8.0,64,0,0,1.1.0
36,2,0.34908845374746794,0.4598244429439568,0.5982444294395679,0.7201215395003376,0.4829509178105129,10,8.0,8.0,64,0,0,1.1.0
36,3,0.3399729912221472,0.4642133693450372,0.5904794058068873,0.7253544902093181,0.4866247732728819,10,8.0,8.0,64,0,0,1.1.0
36,4,0.3225860904794058,0.4410871033085753,0.5725860904794058,0.7101620526671168,0.4799999033030575,10,8.0,8.0,64,0,0,1.1.0
36,5,0.2913571910871033,0.4029372045914921,0.5351114112086428,0.6671168129642133,0.4635231861315283,10,8.0,8.0,64,0,0,1.1.0
36,6,0.26417960837272114,0.3674881836596894,0.5028696826468603,0.6392640108035111,0.4207540584157683,10,8.0,8.0,64,0,0,1.1.0
36,7,0.21792707629979746,0.3170155300472653,0.4363605671843349,0.5602633355840648,0.3879539382159989,10,8.0,8.0,64,0,0,1.1.0
36,8,0.20324105334233625,0.29810938555030386,0.4083389601620527,0.5359554355165429,0.3711070751636038,10,8.0,8.0,64,0,0,1.1.0
36,9,0.19935854152599594,0.28561782579338285,0.3911208642808913,0.5194125590817016,0.3609656412936201,10,8.0,8.0,64,0,0,1.1.0
36,10,0.18332207967589467,0.26434841323430114,0.3642808912896691,0.4945982444294396,0.33859102663161905,10,8.0,8.0,64,0,0,1.1.0
36,11,0.2467927076299797,0.3526333558406482,0.4729912221471978,0.6009453072248481,0.404521413917824,10,8.0,8.0,64,0,0,1.1.0
36,12,0.2422349763673194,0.3511141120864281,0.4718095881161378,0.5999324780553679,0.4050433633156832,10,8.0,8.0,64,0,0,1.1.0
36,13,0.2790344361917623,0.3855503038487508,0.5141796083727211,0.6353814989871708,0.4206315231949476,10,8.0,8.0,64,0,0,1.1.0
36,14,0.2950708980418636,0.4152599594868332,0.5340985820391627,0.6561444969615124,0.4330944695082814,10,8.0,8.0,64,0,0,1.1.0
36,15,0.2987846049966239,0.4112086428089129,0.5322417285617825,0.6581701553004726,0.4278997046618674,10,8.0,8.0,64,0,0,1.1.0
36,16,0.3104321404456448,0.4274139095205942,0.5443956785955435,0.662052667116813,0.4456523373356348,10,8.0,8.0,64,0,0,1.1.0
36,17,0.3134706279540851,0.4245442268737339,0.5467589466576638,0.675557056043214,0.4453660355888607,10,8.0,8.0,64,0,0,1.1.0
36,18,0.31819716407832543,0.4336596893990547,0.5570560432140446,0.6770762997974341,0.451881233812647,10,8.0,8.0,64,0,0,1.1.0
36,19,0.32562457798784605,0.4393990546927751,0.5565496286293046,0.6752194463200539,0.44491559546772624,10,8.0,8.0,64,0,0,1.1.0
36,20,0.3298446995273464,0.4422687373396354,0.5639770425388251,0.6873733963538149,0.4451680395427157,10,8.0,8.0,64,0,0,1.1.0
36,21,0.33068872383524645,0.44767049291019584,0.5695476029709655,0.6900742741390952,0.4539415299340552,10,8.0,8.0,64,0,0,1.1.0
36,22,0.3190411883862255,0.4257258609047941,0.5442268737339635,0.6703241053342336,0.4442528094711564,10,8.0,8.0,64,0,0,1.1.0
36,23,0.3310263335584065,0.4522282241728562,0.5666779203241054,0.6841661039837947,0.4607457482743402,10,8.0,8.0,64,0,0,1.1.0
36,24,0.3555030384875084,0.4670830519918974,0.587778528021607,0.7040850776502363,0.4682568503376577,10,8.0,8.0,64,0,0,1.1.0
36,25,0.350270087778528,0.4728224172856178,0.5891289669142471,0.7035786630654963,0.4697399551960109,10,8.0,8.0,64,0,0,1.1.0
36,26,0.3544902093180284,0.4721471978392978,0.5974004051316678,0.7143821742066172,0.4822068408591193,10,8.0,8.0,64,0,0,1.1.0
36,27,0.3571910871033086,0.4733288318703578,0.600270087778528,0.7164078325455773,0.4764866239992486,10,8.0,8.0,64,0,0,1.1.0
36,28,0.3666441593517893,0.48818365968939903,0.6110735989196489,0.7189399054692776,0.4746487452041266,10,8.0,8.0,64,0,0,1.1.0
36,29,0.3595543551654288,0.4836259284267387,0.6036461850101283,0.7211343686698177,0.4814155378882843,10,8.0,8.0,64,0,0,1.1.0
36,30,0.3759284267386901,0.4849763673193788,0.6080351114112087,0.7214719783929777,0.4819127936213844,10,8.0,8.0,64,0,0,1.1.0
36,31,0.3727211343686698,0.4930790006752194,0.6193450371370696,0.7363268062120191,0.4935765522455032,10,8.0,8.0,64,0,0,1.1.0
36,32,0.3691762322754895,0.4924037812288994,0.6158001350438893,0.7292370020256583,0.4881771775166183,10,8.0,8.0,64,0,0,1.1.0
36,33,0.3764348413234301,0.4959486833220797,0.6103983794733289,0.7265361242403782,0.4865095850753832,10,8.0,8.0,64,0,0,1.1.0
36,34,0.3691762322754895,0.4947670492910196,0.6159689399054693,0.7341323430114788,0.4881841272647168,10,8.0,8.0,64,0,0,1.1.0
36,35,0.3826806212018906,0.4994935854152601,0.6152937204591492,0.7373396353814989,0.4885166907293968,10,8.0,8.0,64,0,0,1.1.0
36,36,0.3779540850776502,0.4972991222147198,0.6235651586765699,0.7390276839972991,0.4972407411527994,10,8.0,8.0,64,0,0,1.1.0
36,37,0.3818365968939905,0.4972991222147198,0.6156313301823092,0.7359891964888589,0.4978853968011529,10,8.0,8.0,64,0,0,1.1.0
36,38,0.3794733288318704,0.4986495611073599,0.6301485482781904,0.7457798784604996,0.4945667727787434,10,8.0,8.0,64,0,0,1.1.0
36,39,0.37170830519918974,0.4954422687373397,0.6266036461850101,0.7440918298446996,0.4953048370514071,10,8.0,8.0,64,0,0,1.1.0
37,0,0.274983119513842,0.39179608372721136,0.5243079000675219,0.6698176907494936,0.4365808787457392,10,8.0,8.0,64,1,0,1.1.0
37,1,0.3075624577987846,0.4275827143821742,0.5590817015530047,0.6948008102633356,0.4665042973807501,10,8.0,8.0,64,1,0,1.1.0
37,2,0.3241053342336259,0.44767049291019584,0.5788318703578663,0.7023970290344362,0.4865406197942721,10,8.0,8.0,64,1,0,1.1.0
37,3,0.35432140445644833,0.4726536124240378,0.6014517218095882,0.7147197839297772,0.495476098362855,10,8.0,8.0,64,1,0,1.1.0
37,4,0.3600607697501688,0.4824442943956786,0.6038149898717083,0.7196151249155975,0.5017772239179075,10,8.0,8.0,64,1,0,1.1.0
37,5,0.2884875084402431,0.3899392302498312,0.5108035111411209,0.638419986495611,0.462871560211415,10,8.0,8.0,64,1,0,1.1.0
37,6,0.3311951384199865,0.4513841998649561,0.5817015530047266,0.6971640783254558,0.4772901085082609,10,8.0,8.0,64,1,0,1.1.0
37,7,0.3046927751519244,0.43197164078325456,0.5614449696151249,0.6853477380148548,0.4728237412246114,10,8.0,8.0,64,1,0,1.1.0
37,8,0.26417960837272114,0.37170830519918974,0.5006752194463201,0.6347062795408508,0.4329171044709429,10,8.0,8.0,64,1,0,1.1.0
37,9,0.25354490209318026,0.3639432815665091,0.4940918298446995,0.6233963538149899,0.436610183738423,10,8.0,8.0,64,1,0,1.1.0
37,10,0.29929101958136395,0.412052667116813,0.5351114112086428,0.6563133018230926,0.4505125524971114,10,8.0,8.0,64,1,0,1.1.0
37,11,0.3219108710330857,0.4375422012153951,0.5668467251856854,0.6882174206617151,0.4811946461625423,10,8.0,8.0,64,1,0,1.1.0
37,12,0.3198852126941256,0.4375422012153951,0.5648210668467252,0.687542201215395,0.4638503843665232,10,8.0,8.0,64,1,0,1.1.0
37,13,0.2970965563808238,0.4139095205941931,0.5457461174881837,0.6662727886563133,0.4584427535541947,10,8.0,8.0,64,1,0,1.1.0
37,14,0.32309250506414583,0.4294395678595544,0.5526671168129642,0.6657663740715732,0.4591845944535786,10,8.0,8.0,64,1,0,1.1.0
37,15,0.3428426738690074,0.4576299797434166,0.5805199189736664,0.7002025658338961,0.47890559689159706,10,8.0,8.0,64,1,0,1.1.0
37,16,0.3165091154625253,0.4287643484132343,0.550472653612424,0.6711681296421337,0.4674103378811822,10,8.0,8.0,64,1,0,1.1.0
37,17,0.362424037812289,0.4809250506414585,0.6007765023632681,0.7191087103308575,0.4924928708776239,10,8.0,8.0,64,1,0,1.1.0
37,18,0.3690074274139095,0.4903781228899392,0.6110735989196489,0.7255232950708981,0.4972141429755357,10,8.0,8.0,64,1,0,1.1.0
37,19,0.35432140445644833,0.4734976367319379,0.5914922349763673,0.7045914922349764,0.4810184330232296,10,8.0,8.0,64,1,0,1.1.0
37,20,0.3570222822417285,0.4745104659014179,0.5999324780553679,0.7194463200540175,0.488862099102589,10,8.0,8.0,64,1,0,1.1.0
37,21,0.3789669142471303,0.5008440243079001,0.6173193787981094,0.7346387575962188,0.5111402088824513,10,8.0,8.0,64,1,0,1.1.0
37,22,0.3791357191087104,0.50033760972316,0.6223835246455098,0.7329507089804186,0.5019642881245033,10,8.0,8.0,64,1,0,1.1.0
37,23,0.3649561107359892,0.4775489534098582,0.599763673193788,0.7153950033760972,0.4860520969253381,10,8.0,8.0,64,1,0,1.1.0
37,24,0.37339635381498987,0.4935854152599594,0.6191762322754896,0.7314314652261985,0.4976226371173768,10,8.0,8.0,64,1,0,1.1.0
37,25,0.37440918298446996,0.4945982444294396,0.6215395003376097,0.7373396353814989,0.505333760260147,10,8.0,8.0,64,1,0,1.1.0
37,26,0.3688386225523295,0.4902093180283592,0.6237339635381499,0.7391964888588791,0.5008537665965573,10,8.0,8.0,64,1,0,1.1.0
37,27,0.3563470627954085,0.4746792707629981,0.6154625253207292,0.7326130992572586,0.4922134028411786,10,8.0,8.0,64,1,0,1.1.0
37,28,0.3654625253207293,0.4854827819041189,0.611917623227549,0.7288993923024983,0.4951739009477352,10,8.0,8.0,64,1,0,1.1.0
37,29,0.37744767049291017,0.5023632680621202,0.6281228899392303,0.7403781228899392,0.5025319909485227,10,8.0,8.0,64,1,0,1.1.0
37,30,0.3713706954760297,0.4897029034436192,0.6164753544902093,0.7349763673193788,0.4996638099950836,10,8.0,8.0,64,1,0,1.1.0
37,31,0.38318703578663066,0.5067521944632005,0.6281228899392303,0.7361580013504389,0.5032410453236921,10,8.0,8.0,64,1,0,1.1.0
